Country,Year,Dataset,TMAX_year,TMAX_MAMJJASO,TMAX_AMJJAS,TMAX_ONDJFM,TMAX_NDJF,TMIN_year,TMIN_MAMJJASO,TMIN_AMJJAS,TMIN_ONDJFM,TMIN_NDJF,TAVG_year,TAVG_MAMJJASO,TAVG_AMJJAS,TAVG_ONDJFM,TAVG_NDJF,RH_year,RH_MAMJJASO,RH_AMJJAS,RH_ONDJFM,RH_NDJF,RHmin_year,RHmin_MAMJJASO,RHmin_AMJJAS,RHmin_ONDJFM,RHmin_NDJF,PREC_year,PREC_MAMJJASO,PREC_AMJJAS,PREC_ONDJFM,PREC_NDJF,SRAD_year,SRAD_MAMJJASO,SRAD_AMJJAS,SRAD_ONDJFM,SRAD_NDJF,WIND_year,WIND_MAMJJASO,WIND_AMJJAS,WIND_ONDJFM,WIND_NDJF,VPD_year,VPD_MAMJJASO,VPD_AMJJAS,VPD_ONDJFM,VPD_NDJF,FWI_FD_year,FWI_FD_MAMJJASO,FWI_FD_AMJJAS,FWI_FD_ONDJFM,FWI_FD_NDJF,FWI_3+_year,FWI_3+_MAMJJASO,FWI_3+_AMJJAS,FWI_3+_ONDJFM,FWI_3+_NDJF,FWI_4+_year,FWI_4+_MAMJJASO,FWI_4+_AMJJAS,FWI_4+_ONDJFM,FWI_4+_NDJF,FWI_5+_year,FWI_5+_MAMJJASO,FWI_5+_AMJJAS,FWI_5+_ONDJFM,FWI_5+_NDJF,FWI_6_year,FWI_6_MAMJJASO,FWI_6_AMJJAS,FWI_6_ONDJFM,FWI_6_NDJF,DFM10H_year,DFM10H_MAMJJASO,DFM10H_AMJJAS,DFM10H_ONDJFM,DFM10H_NDJF,DFM10H_u10_year,DFM10H_u10_MAMJJASO,DFM10H_u10_AMJJAS,DFM10H_u10_ONDJFM,DFM10H_u10_NDJF,DFM10H_u8_year,DFM10H_u8_MAMJJASO,DFM10H_u8_AMJJAS,DFM10H_u8_ONDJFM,DFM10H_u8_NDJF,DFM10H_u6_year,DFM10H_u6_MAMJJASO,DFM10H_u6_AMJJAS,DFM10H_u6_ONDJFM,DFM10H_u6_NDJF,DFM10H_u4_year,DFM10H_u4_MAMJJASO,DFM10H_u4_AMJJAS,DFM10H_u4_ONDJFM,DFM10H_u4_NDJF,DFM10H_u2_year,DFM10H_u2_MAMJJASO,DFM10H_u2_AMJJAS,DFM10H_u2_ONDJFM,DFM10H_u2_NDJF,AWP0-40_S2+_year,AWP0-40_S2+_MAMJJASO,AWP0-40_S2+_AMJJAS,AWP0-40_S2+_ONDJFM,AWP0-40_S2+_NDJF,AWP0-40_S3+_year,AWP0-40_S3+_MAMJJASO,AWP0-40_S3+_AMJJAS,AWP0-40_S3+_ONDJFM,AWP0-40_S3+_NDJF,AWP0-40_S4+_year,AWP0-40_S4+_MAMJJASO,AWP0-40_S4+_AMJJAS,AWP0-40_S4+_ONDJFM,AWP0-40_S4+_NDJF,AWD0-40_sum_year,AWD0-40_sum_MAMJJASO,AWD0-40_sum_AMJJAS,AWD0-40_sum_ONDJFM,AWD0-40_sum_NDJF,AWR0-10_u30_year,AWR0-10_u30_MAMJJASO,AWR0-10_u30_AMJJAS,AWR0-10_u30_ONDJFM,AWR0-10_u30_NDJF,AWR0-40_u30_year,AWR0-40_u30_MAMJJASO,AWR0-40_u30_AMJJAS,AWR0-40_u30_ONDJFM,AWR0-40_u30_NDJF,Share_Con,Share_Pines,FA_kha,BFA_ha,BFAI
HRV,2005,Cal,13.832,18.513,20.758,7.471,4.738,5.47,9.44,11.691,-0.036,-1.965,9.64,14.033,16.334,3.535,1.17,78.707,76.55,75.38,82.116,82.262,60.694,57.186,55.614,65.969,67.256,1199.782,822.252,676.358,556.979,332.784,4731.073,4035.101,3351.321,1356.793,693.339,1.75,1.713,1.717,1.794,1.852,0.358,0.476,0.557,0.16,0.128,1.177,1.662,2.027,0.163,0.148,2.027,2.027,2.027,0,0,0.047,0.047,0.047,0,0,0,0,0,0,0,0,0,0,0,0,22.168,20.119,18.839,25.564,25.523,30.881,29.608,29.185,3.154,2.757,3.575,3.487,3.486,0.147,0.145,0.044,0.036,0.036,0.009,0.009,0,0,0,0,0,0,0,0,0,0,22.919,12.388,11.91,3.147,3.147,7.488,4.884,4.884,0.169,0.169,1.498,1.071,1.071,0,0,491.14,702.075,698.758,105.926,-39.467,11.125,10.053,9.344,0.421,0.281,6.947,6.93,6.93,0,0,0.0518,0.0518,2367.23758,930,0.392862976
HRV,2006,Cal,15.046,19.394,21.6,6.937,4.505,6.547,10.063,12.097,-0.114,-1.983,10.742,14.774,16.942,3.265,1.092,78.182,75.891,75.11,81.742,82.758,59.636,55.733,54.591,66.367,68.278,1062.706,793.599,636.717,564.509,387.08,4856.847,4160.601,3480.337,1299.41,671.856,1.741,1.725,1.617,1.848,1.785,0.395,0.52,0.6,0.162,0.121,1.55,2.181,2.557,0.326,0.188,5.843,5.843,5.842,0,0,0.507,0.507,0.507,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0,20.95,18.752,18.127,25.56,27.517,28.675,27.29,25.472,2.466,1.236,3.38,3.231,3.168,0.094,0.065,0.188,0.188,0.188,0,0,0,0,0,0,0,0,0,0,0,0,22.507,15.121,11.243,9.226,8.747,7.189,4.941,4.76,2.502,2.502,2.107,1.535,1.534,0.426,0.426,-77.202,111.876,284.464,-205.121,-190.048,13.174,13.09,12.394,1.499,0.866,14.971,14.965,14.603,0.017,0.017,0.0518,0.0518,2369.75779,2348,0.99081856
HRV,2007,Ver,15.931,20.259,22.875,11.158,9.299,7.186,10.647,12.636,3.434,2.083,11.528,15.498,17.861,7.064,5.428,75.52,71.462,68.769,82.198,84.353,56.844,51.274,47.706,64.62,67.912,1101.104,754.646,503.677,471.185,301.769,4936.79,4279.5,3666.197,1357.73,676.764,1.776,1.76,1.681,1.865,1.802,0.492,0.662,0.795,0.213,0.159,2.627,3.832,4.966,0.613,0.31,17.009,17.009,17.009,0.001,0,6.35,6.35,6.35,0,0,0.595,0.595,0.595,0,0,0,0,0,0,0,19.281,17.377,16.232,19.821,20.657,57.568,56.104,53.484,3.786,1.032,19.671,19.66,19.659,0.129,0.095,5.301,5.301,5.301,0.001,0,0.052,0.052,0.052,0,0,0,0,0,0,0,50.806,42.848,42.578,18.3,14.164,28.118,25.137,25.137,5.351,5.169,10.822,10.255,10.255,1.14,1.139,-1272.184,-1234.032,-1275.2,-445.072,-227.283,32.405,32.373,32.008,0.956,0.038,34.515,34.515,34.515,0.368,0.006,0.0518,0.0518,2373.4952,12719,5.358763734
HRV,2008,Cal,15.667,19.625,21.648,8.095,6.184,7.168,10.348,12.289,0.713,-0.896,11.325,14.992,17.039,4.177,2.377,77.121,74.675,72.989,81.541,82.099,58.108,53.968,52.267,64.964,66.604,1111.194,781.006,556.533,517.749,248.325,4868.756,4161.38,3492.87,1325.747,711.77,1.772,1.764,1.724,1.813,1.753,0.431,0.566,0.663,0.181,0.148,1.834,2.586,3.282,0.306,0.278,6.402,6.402,6.402,0,0,0.319,0.319,0.319,0,0,0,0,0,0,0,0,0,0,0,0,19.354,18.392,17.77,22.404,22.629,46.226,39.833,36.23,9.398,5.762,8.82,7.007,6.336,1.917,1.245,0.355,0.329,0.329,0.025,0.025,0,0,0,0,0,0,0,0,0,0,25.589,12.012,8.487,16.804,13.76,12.72,4.51,1.973,10.656,8.214,5.896,1.794,0.236,5.66,4.102,-441.695,-231.658,-185.712,-134.999,-170.197,14.965,12.94,12.464,2.485,2.04,15.804,15.804,15.721,0,0,0.0518,0.0518,2374.91964,3713.9,1.563800281
HRV,2009,Cal,15.586,20.392,23.076,8.358,5.706,7.07,10.855,13.077,1.223,-0.52,11.295,15.641,18.152,4.595,2.396,75.822,71.649,70.354,81.069,82.768,57.115,50.666,49.053,64.823,68.544,1116.831,623.027,422.891,657.977,469.361,4886.484,4262.469,3607.378,1314.596,643.576,1.782,1.751,1.662,1.855,1.824,0.473,0.644,0.759,0.186,0.133,2.607,3.831,4.762,0.283,0.122,16.609,16.609,16.527,0,0,1.382,1.382,1.382,0,0,0.002,0.002,0.002,0,0,0,0,0,0,0,20.315,16.953,16.351,23.443,25.896,63.201,61.65,53.848,8.437,3.029,12.868,12.859,11.9,1.517,0.577,1.663,1.663,1.663,0.001,0.001,0,0,0,0,0,0,0,0,0,0,40.516,33.227,26.837,5.024,4.53,12.116,10.909,8.409,0.611,0.516,2.34,2.302,1.742,0.009,0.009,-1610.76,-1566.939,-1339.942,-81.829,-57.461,24.77,24.617,22.805,0.525,0.155,37.288,37.288,34.434,0.084,0,0.0518,0.0518,2378.764,2095,0.880709478
HRV,2010,Ver,14.065,18.386,20.913,7.754,5.53,5.991,9.712,12.012,0.762,-0.846,10.034,14.101,16.558,4.189,2.284,79.313,76.878,75.96,82.556,85.788,61.883,57.594,56.172,67.039,72.23,1433.95,922.547,746.993,715.913,530.273,4595.656,3974.588,3342.271,1264.425,594.208,1.772,1.779,1.712,1.851,1.775,0.361,0.479,0.563,0.175,0.113,1.176,1.719,2.208,0.422,0.096,3.147,3.147,3.147,0.082,0,0.084,0.084,0.084,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0,22.656,19.541,18.735,25.89,28.471,25.252,24.082,21.359,6.24,0.981,2.253,1.97,1.861,0.403,0.278,0.051,0.051,0.051,0,0,0,0,0,0,0,0,0,0,0,0,4.561,3.73,3.73,9.914,3.525,1.082,1.009,1.009,3.265,0.765,0.193,0.193,0.193,0.589,0.03,559.865,542.346,444.433,-220.265,-3.263,9.974,9.963,9.892,1.656,0.025,9.235,9.235,9.235,2.855,0,0.0518,0.0518,2383.22227,705.67,0.296099113
HRV,2011,Cal,15.917,20.676,23.454,7.949,6.206,6.795,10.608,12.98,0.423,-1.022,11.241,15.655,18.299,3.956,2.331,73.164,68.121,66.109,81.094,82.804,54.288,47.385,44.92,65.649,68.61,719.862,522.632,369.208,482.902,335.628,5144.495,4430.279,3725.321,1336.672,682.64,1.727,1.774,1.724,1.854,1.791,0.536,0.734,0.869,0.175,0.133,3.855,5.585,6.722,0.228,0.136,35.528,35.528,33.637,0,0,7.135,7.135,7.114,0,0,0.073,0.073,0.073,0,0,0,0,0,0,0,17.847,15.658,14.761,23.257,24.957,85.03,84.331,72.51,7.31,0.767,23.956,23.944,22.422,0.67,0.017,4.144,4.144,4.144,0,0,0.154,0.154,0.154,0,0,0,0,0,0,0,85.257,63.678,53.164,3.624,1.804,46.015,32.675,27.856,0.249,0.078,16.212,11.853,11,0,0,-2842.401,-2452.306,-1979.39,-64.847,-52.441,40.622,40.404,37.613,0.696,0.172,54.142,53.52,50.039,0,0,0.0518,0.0518,2389.07554,6531.75,2.734007314
HRV,2012,Cal,15.952,21.223,23.429,8.064,4.987,6.965,11.227,13.211,-0.044,-2.332,11.404,16.216,18.389,3.786,1.079,73.154,69.383,67.269,77.8,80.836,54.542,48.988,46.848,60.37,65.013,1020.36,655.607,514.591,344.649,238.774,5117.677,4412.989,3665.339,1512.5,742.772,1.834,1.779,1.811,1.809,1.821,0.552,0.755,0.895,0.224,0.138,3.971,5.865,7.374,1.258,0.311,40.801,40.801,40.793,1.897,0,16.405,16.405,16.405,0.021,0,1.403,1.403,1.403,0,0,0,0,0,0,0,19.592,16.372,16.107,20.845,23.872,80.281,78.227,67.952,17.348,2.117,28.466,28.442,27.269,2.022,0.024,7.201,7.201,7.201,0,0,0.226,0.226,0.226,0,0,0,0,0,0,0,78.925,66.827,55.716,51.432,31.754,48.05,42.386,35.977,29.983,18.926,17.482,17.305,15.094,7.6,4.537,-2055.972,-1954.318,-1634.367,-1123.336,-429.547,50.651,50.215,43.111,9.618,0.473,54.043,54.043,53.606,4.135,0.622,0.0518,0.0518,2393.85747,15512.62,6.480176951
HRV,2013,Ver,15.091,19.474,21.946,8.055,6.09,6.904,10.295,12.4,1.175,-0.168,10.941,14.915,17.272,4.45,2.82,77.596,73.525,70.916,84.297,85.536,59.979,54.076,50.797,68.927,71.458,1268.67,765.089,528.727,838.362,544.687,4736.045,4126.59,3502.243,1220.852,610.768,1.734,1.705,1.66,1.763,1.769,0.45,0.613,0.743,0.155,0.121,2.692,3.942,5.129,0.156,0.072,23.197,23.197,23.197,0.001,0,7.459,7.459,7.459,0,0,0.219,0.219,0.219,0,0,0,0,0,0,0,21.301,18.975,17.32,26.695,27.582,52.935,52.431,51.613,1.548,0.219,16.207,16.198,16.164,0.081,0,3.418,3.418,3.418,0,0,0.064,0.064,0.064,0,0,0,0,0,0,0,40.59,30.367,29.144,0.698,0.571,14.285,11.949,11.897,0,0,4.038,3.828,3.828,0,0,-761.043,-723.942,-813.631,78.866,22.709,28.17,27.949,27.863,0.281,0.016,35.086,35.086,35.086,0.404,0,0.0518,0.0518,2400.83236,625.74,0.260634608
HRV,2014,Cal,15.707,19.243,20.692,10.485,8.102,7.882,10.685,12.097,3.108,1.512,11.739,14.971,16.468,6.603,4.587,81.132,78.152,78.035,83.882,87.118,63.421,58.659,58.52,67.804,72.949,1537.147,1077.48,897.792,616.019,485.243,4576.804,3982.01,3294.721,1306.297,601.641,1.714,1.691,1.632,1.807,1.779,0.345,0.451,0.494,0.194,0.125,0.756,1.076,1.145,0.396,0.145,0.195,0.195,0.195,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,21.966,20.376,21.078,22.421,24.844,21.507,20.959,13.035,8.912,0.868,0.913,0.913,0.587,0.337,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.137,10.058,4.492,19.666,12.9,4.013,2.987,1.19,5.184,3.336,0.327,0.268,0.226,0.31,0.269,1086.456,1096.73,1244.527,-215.913,-66.187,5.846,5.823,3.701,2.245,0.214,2.243,2.243,2.243,0,0,0.0518,0.0518,2409.13554,93.82,0.038943429
HRV,2015,Cal,16.045,20.275,22.907,9.301,7.075,7.446,11.027,13.204,2.36,0.777,11.67,15.675,18.149,5.635,3.746,75.766,70.916,68.061,83.001,85.554,57.556,51.039,47.461,67.372,71.711,1033.354,763.426,482.69,573.9,388.201,4905.501,4212.514,3587.977,1299.278,627.4,1.795,1.875,1.83,1.887,1.818,0.5,0.68,0.827,0.182,0.126,2.7,3.872,5.032,0.306,0.123,18.266,18.266,18.266,0,0,2.212,2.212,2.212,0,0,0,0,0,0,0,0,0,0,0,0,19.394,17.055,15.829,23.698,25.97,64.087,63.404,60.091,3.779,0.485,21.115,21.077,20.567,0.52,0.009,1.101,1.101,1.101,0,0,0,0,0,0,0,0,0,0,0,0,53.11,34.581,33.637,1.386,0.418,20.001,12.275,12.254,0.049,0.027,5.955,2.547,2.547,0.001,0.001,-1556.131,-1364.66,-1336.137,-78.205,2.044,25.061,24.572,23.571,1.201,0.097,31.184,31.184,31.184,0,0,0.0518,0.0518,2415.27421,4221.44,1.747809827
HRV,2016,Ver,15.392,19.508,22.043,9.673,8.324,7.158,10.638,12.726,2.298,0.923,11.197,15.103,17.462,5.719,4.309,77.783,75.151,73.434,84.425,85.349,59.508,55.444,53.3,68.395,69.9,1233.179,778.434,579.372,675.979,361.424,4755.097,4099.135,3499.584,1259.655,685.562,1.772,1.782,1.741,1.722,1.631,0.409,0.541,0.641,0.168,0.142,1.431,2.047,2.576,0.314,0.309,2.413,2.413,2.413,0,0,0.011,0.011,0.011,0,0,0,0,0,0,0,0,0,0,0,0,20.169,18.525,18.015,22.851,23.609,32.403,31.303,29.328,1.221,0.439,2.771,2.737,2.737,0.051,0.051,0.008,0.006,0.006,0.002,0.002,0,0,0,0,0,0,0,0,0,0,30.495,8.686,8.558,20.531,20.531,13.551,1.855,1.855,8.144,8.144,4.137,0.083,0.083,3.435,3.435,84.09,197.009,176.693,-111.15,-203.248,11.304,10.996,10.759,0.681,0.444,6.845,6.845,6.844,0,0,0.0518,0.0518,2416.66752,3190.32,1.320131948
HRV,2017,Cal,15.981,21.049,23.019,8.181,5.297,6.879,11.067,12.997,0.417,-1.997,11.389,16.085,18.12,4.062,1.339,73.806,69.613,67.53,79.78,81.379,54.88,48.7,46.834,63.068,66.231,1173.377,707.082,556.271,495.751,337.827,5135.92,4438.635,3681.554,1410.744,719.148,1.866,1.798,1.788,1.821,1.82,0.533,0.727,0.855,0.198,0.138,2.963,4.341,5.439,0.47,0.209,25.058,25.058,25.058,0,0,3.674,3.674,3.674,0,0,0.049,0.049,0.049,0,0,0,0,0,0,0,19.425,16.416,16.438,21.709,23.806,68.667,66.818,60.985,8.963,2.522,21.363,21.27,21.134,0.239,0.104,2.066,2.066,2.066,0,0,0,0,0,0,0,0,0,0,0,0,55.25,47.046,38.34,35.755,27.489,28.483,23.487,19.533,20.163,16.21,10.172,8.053,6.935,7.264,6.146,-1669.068,-1593.574,-1353.895,-390.561,-182.328,26.342,26.21,20.811,5.693,0.374,36.955,36.955,36.608,0,0,0.0518,0.0518,2420.59025,26310.98,10.86965462
HRV,2018,Cal,15.993,20.642,23.341,8.374,6.417,7.804,11.522,13.973,1.037,-0.154,11.802,16.026,18.652,4.525,2.984,78.521,75.341,73.987,83.335,84.734,60.222,55.191,53.221,67.099,69.948,1171.15,773.815,552.416,791.914,547.735,4818.504,4197.27,3549.824,1282.704,626.952,1.702,1.658,1.585,1.927,1.973,0.421,0.565,0.66,0.169,0.128,1.736,2.425,2.688,0.245,0.108,2.363,2.363,2.193,0,0,0.068,0.068,0.068,0,0,0,0,0,0,0,0,0,0,0,0,20.712,19.116,17.808,24.165,24.709,30.3,29.74,28.313,1.318,0.613,1.903,1.903,1.751,0.001,0,0.007,0.007,0.007,0,0,0,0,0,0,0,0,0,0,0,0,33.236,19.632,8.442,1.643,1.075,18.524,9.159,2.483,0.154,0.153,8.67,3.448,0.125,0,0,-400.19,-101.808,270.895,41.691,5.355,17.426,16.135,11.557,0.219,0.04,18.623,15.845,8.651,0.347,0,0.0518,0.0518,2422.31514,362.2,0.149526374
HRV,2019,Ver,16.273,20.482,22.133,9.733,6.73,7.788,11.139,12.898,2.026,-0.056,11.955,15.791,17.578,5.671,3.128,77.083,74.668,74.761,78.433,81.317,58.337,54.161,54.49,61.343,66.129,1243.765,813.143,701.425,386.648,263.156,4903.478,4218.155,3451.023,1460.166,697.255,1.779,1.71,1.661,1.853,1.807,0.436,0.571,0.637,0.239,0.157,1.713,2.467,2.795,1.059,0.433,4.309,4.309,4.294,0.17,0,0.099,0.099,0.099,0,0,0,0,0,0,0,0,0,0,0,0,19.829,18.094,18.83,20.249,22.491,45.136,42.258,31.365,14.151,2.943,4.636,4.587,4.113,0.52,0.049,0.099,0.099,0.098,0.001,0,0,0,0,0,0,0,0,0,0,0,30.333,25.303,9.584,40.417,17.778,11.97,10.682,2.985,23.31,10.521,3.284,3.155,1.288,10.37,5.341,-324.603,-235.776,177.832,-1076.867,-386.146,14.634,14.307,12.644,7.149,1.597,13.814,13.758,12.714,10.058,2.778,0.0518,0.0518,2422.81845,989.67,0.408478811
HRV,2020,Cal,16.165,20.216,22.486,10.771,8.863,7.575,10.701,12.57,3.073,1.818,11.764,15.457,17.589,6.636,5.05,74.808,70.314,68.443,80.108,82.933,56.143,50.142,48.127,62.346,66.636,1026.088,767.48,530.814,506.753,385.406,5040.583,4347.256,3650.827,1444.705,707.866,1.816,1.877,1.808,1.887,1.838,0.474,0.634,0.741,0.228,0.165,2.329,3.343,4.21,0.619,0.221,8.704,8.704,8.675,0.027,0,0.309,0.309,0.309,0,0,0,0,0,0,0,0,0,0,0,0,18.236,17.078,16.392,19.615,20.832,69.279,64.885,58.312,11.937,4.474,17.819,17.456,17.231,0.743,0.363,0.639,0.639,0.639,0,0,0,0,0,0,0,0,0,0,0,0,54.957,41.627,36.487,20.116,10.797,25.702,22.488,21.735,5.017,2.681,10.502,10.434,10.431,0.237,0.072,-1352.297,-1211.917,-1100.289,-443.517,-119.614,31.376,31.108,28.644,3.299,0.218,23.63,23.63,23.224,1.014,0.056,0.0518,0.0518,2423.13961,12468.34,5.145531008
HRV,2021,Cal,15.635,19.647,22.196,9.479,7.588,6.917,9.95,12.233,2.206,1.1,11.248,14.854,17.354,5.617,4.095,74.486,69.927,68.205,81.598,84.714,55.719,49.214,47.402,65.088,70.21,1097.057,675.474,523.78,576.593,354.364,5064.322,4404.111,3667.798,1383.468,651.916,1.787,1.771,1.713,1.799,1.753,0.504,0.68,0.81,0.196,0.138,2.884,4.224,5.361,0.354,0.195,23.618,23.618,23.615,0.017,0,4.197,4.197,4.197,0,0,0.178,0.178,0.178,0,0,0,0,0,0,0,18.798,16.404,16.267,21.338,23.161,73.339,69.46,62.496,10.646,3.907,19.84,19.554,19.188,0.652,0.285,3.355,3.322,3.322,0.032,0.032,0.048,0.048,0.048,0,0,0,0,0,0,0,44.906,40.378,29.904,16.985,7.134,26.401,25.186,19.721,7.193,1.791,12.326,12.31,11.312,1.015,0.021,-1259.832,-1214.872,-1008.338,-224.607,-86.925,31.879,31.791,30.009,1.71,0.146,36.71,36.71,36.423,0.406,0,0.0518,0.0518,2423.52614,1821.29,0.75150417
HRV,2022,Ver,16.596,20.836,23.029,8.89,7.346,7.825,11.135,13.28,1.155,0.289,12.112,15.966,18.238,4.784,3.578,73.965,69.272,68.12,78.851,82.224,55.385,48.917,47.906,61.802,66.592,969.189,582.078,522.543,483.557,343.481,5076.618,4410.046,3604.277,1460.859,694.37,1.728,1.709,1.737,1.842,1.802,0.53,0.718,0.843,0.209,0.153,3.295,4.809,5.842,0.568,0.141,29.589,29.58,29.576,0.003,0,7.575,7.575,7.575,0,0,0.043,0.043,0.043,0,0,0,0,0,0,0,18.009,15.846,16.35,20.093,22.26,77.536,75.857,61.338,15.949,1.576,25.688,25.662,22.184,3.502,0.025,3.855,3.855,3.737,0.118,0,0.004,0.004,0.004,0,0,0,0,0,0,0,66.876,63.145,43.495,15.192,0.493,40.259,38.26,27.023,9.412,0.006,17.762,17.03,12.988,3.737,0,-2019.451,-1925.365,-1402.527,-386.893,-26.511,38.946,38.403,28.191,9.756,0.205,44.953,44.953,44.933,0.307,0,0.0518,0.0518,2423.63194,12171.98,5.022206466
HRV,2023,Cal,16.652,20.746,22.319,10.459,7.869,8.286,11.663,13.245,3.271,1.689,12.413,16.207,17.834,6.642,4.56,77.195,74.151,73.924,82.829,85.653,58.637,54.259,54.065,66.608,71.607,1336.001,851.663,650.808,614.925,514.03,4886.295,4199.568,3475.893,1334.911,618.052,1.824,1.774,1.695,1.766,1.806,0.453,0.598,0.665,0.199,0.131,1.982,2.85,3.152,0.498,0.249,7.309,7.309,7.171,0.013,0.01,0.214,0.214,0.214,0,0,0,0,0,0,0,0,0,0,0,0,19.689,18.178,18.121,21.606,23.739,34.432,33.428,26.655,5.914,0.712,5.251,5.227,4.479,0.605,0.023,0.181,0.181,0.175,0,0,0,0,0,0,0,0,0,0,0,0,29.204,19.257,11.438,16.481,10.726,9.464,6.216,4.611,6.777,4.883,0.403,0.189,0.189,1.256,0.947,-489.355,-372.54,-39.232,-347.983,-152.502,19.037,18.103,13.171,2.293,1.283,17.398,17.284,15.368,0,0,0.0518,0.0518,2424.65274,320.65,0.132245742
HRV,2024,Cal,17.321,21.856,24.015,11.988,9.396,8.77,12.621,14.461,3.95,1.891,12.949,17.238,19.298,7.786,5.442,75.726,72.398,69.94,80.45,82.55,57.101,52.481,49.64,62.518,65.898,1105.776,794.773,565.498,629.613,400.708,5027.785,4322.728,3663.703,1429.261,714.709,1.729,1.688,1.677,1.876,1.861,0.534,0.717,0.854,0.256,0.178,2.995,4.286,5.571,0.839,0.222,27.779,27.779,27.779,0.137,0,5.428,5.428,5.428,0,0,0.002,0.002,0.002,0,0,0,0,0,0,0,18.769,17.482,16.817,20.317,21.431,51.137,50.264,47.194,6.311,1.204,16.544,16.505,16.012,0.699,0.038,1.206,1.206,1.206,0.006,0,0,0,0,0,0,0,0,0,0,0,53.272,35.619,34.223,17.914,8.922,24.627,15.429,15.251,4.14,2.358,8.684,5.359,5.331,0.275,0.247,-1322.652,-1069.174,-1093.3,-463.757,-106.752,31.176,30.234,30.12,4.938,0.048,39.941,39.941,39.932,2.039,0.114,0.0518,0.0518,2425.66916,4984.31,2.054818556
ITA,1990,Cal,14.048,18.131,19.562,8.645,6.136,5.063,8.4,9.819,-0.012,-1.97,9.548,13.361,14.88,4.025,1.734,74.802,71.201,70.179,77.952,79.702,56.434,51.318,50.272,60.032,62.967,804.015,576.457,458.941,262.195,164.998,4625.072,3973.122,3280.255,1402.816,713.26,2.032,1.994,1.92,2.114,2.077,0.422,0.558,0.63,0.22,0.163,2.251,3.232,3.783,0.709,0.377,15.807,15.8,15.66,0.015,0.008,1.754,1.754,1.754,0,0,0.018,0.018,0.018,0,0,0,0,0,0,0,19.54,17.465,17.449,19.944,21.484,54.23,51.454,42.172,11.453,3.226,13.22,12.834,11.331,1.73,0.404,0.812,0.798,0.797,0.015,0.014,0,0,0,0,0,0,0,0,0,0,65.108,40.468,23.195,51.862,35.484,33.013,18.794,7.545,30.808,19.596,12.757,7.997,2.035,12.329,6.438,-1530.139,-1306.825,-890.719,-619.603,-360.732,29.289,28.8,22.95,6.21,0.68,33.722,33.715,32.069,0.429,0.012,0.1652,0.0411,7589.803479,62239.28081,8.200381074
ITA,1991,Cal,12.604,17.068,18.824,7.029,3.766,4.161,8.066,9.639,-0.689,-3.212,8.374,12.637,14.395,3.009,0.167,77.014,75.511,74.456,80.669,81.576,59.344,56.334,55.148,64.933,67.543,909.375,677.283,564.83,340.751,220.393,4462.288,3790.812,3169.3,1279.988,644.838,2.013,1.998,1.985,2.021,2.027,0.344,0.451,0.512,0.178,0.122,1.279,1.82,2.11,0.45,0.148,3.484,3.484,3.366,0.135,0,0.078,0.078,0.074,0,0,0.002,0.002,0.002,0,0,0,0,0,0,0,21.084,18.835,18.785,24.012,26.55,20.51,17.819,15.614,5.407,2.448,1.66,1.422,1.181,0.594,0.237,0.018,0.017,0.014,0.001,0,0,0,0,0,0,0,0,0,0,0,50.368,23.926,12.94,29.793,21.919,25.436,9.347,5.565,17.349,14.891,9.429,2.395,1.824,7.343,6.971,-401.508,-162.25,180.179,-421.656,-179.236,16.998,16.833,14.38,2.683,0.13,15.979,15.921,14.279,1.244,0.002,0.1652,0.0411,7667.763281,19082.24348,2.488632314
ITA,1992,Ver,13.995,18.443,20.992,6.528,4.34,5.276,8.809,10.932,-0.97,-2.662,9.643,13.721,16.125,2.61,0.656,74.25,70.363,68.255,79.798,81.883,56.345,50.623,48.148,63.859,67.69,820.971,585.269,385.388,391.594,241.33,4678.163,4034.879,3417.005,1308.089,649.359,2.102,2.092,2.013,2.196,2.156,0.452,0.609,0.725,0.178,0.129,3.02,4.424,5.625,0.425,0.167,28.992,28.992,28.75,0.118,0,4.902,4.902,4.892,0.004,0,0.359,0.359,0.359,0,0,0.005,0.005,0.005,0,0,19.961,17.368,16.074,23.856,26.029,61.687,60.384,56.294,4.821,0.982,15.028,15.006,14.899,0.15,0.009,1.619,1.619,1.618,0.004,0,0,0,0,0,0,0,0,0,0,0,73.023,66.186,56.144,19.113,9.056,36.25,34.243,30.078,5.641,2.634,15.033,14.589,12.889,0.981,0.466,-2217.586,-2143.814,-1847.048,-442.94,-128.31,44.235,43.8,41.529,2.204,0.348,56.346,56.314,52.902,1.72,0.058,0.1652,0.0411,7745.723083,28157.88294,3.635281385
